"Price","Age_08_04","KM","HP","cc","Quarterly_Tax","Weight","Age2","weight2","Quarterly_Tax2","pred","Error"
7500,75,74000,86,1300,69,1015,5625,1030225,4761,7524.12002816246,-24.1200281624579
8450,78,73638,86,1300,19,1015,6084,1030225,361,6679.27535247223,1770.72464752777
7400,75,73460,110,1600,85,1070,5625,1144900,7225,8850.94470784014,-1450.94470784014
7500,80,73200,110,1600,85,1070,6400,1144900,7225,8551.03479526514,-1051.03479526514
8950,76,73116,110,1600,85,1075,5776,1155625,7225,8890.01047060442,59.989529395576
8950,70,73014,110,1600,85,1075,4900,1155625,7225,9311.80125679723,-361.801256797227
7950,77,72703,110,1600,69,1050,5929,1102500,4761,8217.0969646922,-267.096964692199
7950,79,72328,110,1600,85,1075,6241,1155625,7225,8720.09340172974,-770.093401729742
7950,78,72222,110,1600,85,1070,6084,1144900,7225,8682.0207499372,-732.020749937199
8950,71,72128,107,1600,85,1100,5041,1210000,7225,9673.05143002081,-723.051430020811
7750,78,72090,110,1600,85,1070,6084,1144900,7225,8684.11538915315,-934.115389153152
8250,78,72000,110,1600,69,1035,6084,1071225,4761,7906.51182345872,343.488176541277
7950,78,72000,110,1600,85,1055,6084,1113025,7225,8401.54046783346,-451.540467833462
7750,77,71900,86,1300,69,1015,5929,1030225,4761,7429.6818424971,320.318157502898
8500,77,71825,110,1600,85,1075,5929,1155625,7225,8847.64029861161,-347.64029861161
6950,80,71740,110,1600,85,1070,6400,1144900,7225,8574.20277447187,-1624.20277447187
7500,80,71500,110,1600,69,1035,6400,1071225,4761,7798.97948061375,-298.979480613753
7750,79,71359,110,1600,69,1050,6241,1102500,4761,8118.85914835474,-368.859148354738
5950,79,71263,86,1300,69,1015,6241,1030225,4761,7320.22501157119,-1370.22501157119
7500,78,71186,110,1600,69,1050,6084,1102500,4761,8180.36230377848,-680.362303778481
8950,72,71054,86,1300,69,1045,5184,1092025,4761,8270.91095999034,679.089040009658
7950,76,71000,110,1600,69,1050,5776,1102500,4761,8306.97736253773,-356.977362537731
6900,80,70939,110,1600,85,1100,6400,1210000,7225,9206.82607327091,-2306.82607327091
7450,77,70932,110,1600,69,1050,5929,1102500,4761,8245.20004083955,-795.200040839551
8500,80,70597,107,1600,85,1080,6400,1166400,7225,8692.23060646949,-192.230606469495
7500,73,70482,110,1600,19,1075,5329,1155625,361,8327.38032225128,-827.380322251276
8750,77,70124,110,1600,69,1050,5929,1102500,4761,8258.0217717978,491.978228202195
7500,76,70039,110,1600,69,1050,5776,1102500,4761,8322.22697076902,-822.226970769017
9950,80,69904,110,1600,85,1070,6400,1144900,7225,8603.3373017483,1346.6626982517
7950,75,69388,86,1300,69,1010,5625,1020100,4761,7521.86237969352,428.137620306476
9950,75,69320,110,1600,85,1070,5625,1144900,7225,8916.64021052226,1033.35978947774
9250,78,69000,110,1600,85,1075,6084,1155625,7225,8831.6616081105,418.338391889496
9250,73,68988,86,1300,69,1035,5329,1071225,4761,8060.60868960465,1189.39131039535
9950,79,68945,110,1600,85,1085,6241,1177225,7225,8976.56909062009,973.430909379907
5950,74,68285,110,1600,69,1050,5476,1102500,4761,8481.92074384006,-2531.92074384006
7995,76,68000,110,1600,85,1075,5776,1155625,7225,8971.19360870146,-976.193608701464
8950,70,68000,86,1300,69,1045,4900,1092025,4761,8467.62763440854,482.372365591462
7450,75,67451,86,1300,69,1000,5625,1000000,4761,7407.48086343115,42.5191365688488
8250,76,67266,86,1300,69,1035,5776,1071225,4761,7887.06966641918,362.930333580819
8500,78,67255,110,1600,85,1085,6084,1177225,7225,9062.14472854837,-562.144728548368
8500,70,67100,110,1600,85,1075,4900,1155625,7225,9405.64744106343,-905.647441063435
9400,69,67092,72,2000,185,1115,4761,1243225,34225,8462.08844852735,937.911551472649
7250,80,66880,110,1600,85,1055,6400,1113025,7225,8367.32049754681,-1117.32049754681
8950,79,66855,110,1600,85,1075,6241,1155625,7225,8806.9415867972,143.0584132028
9450,80,66843,110,1600,85,1075,6400,1155625,7225,8750.4233348173,699.576665182698
8500,74,66718,110,1600,69,1050,5476,1102500,4761,8506.78665029004,-6.78665029003969
6750,80,66168,86,1300,69,1015,6400,1030225,4761,7344.36623788434,-594.366237884343
7400,80,65950,110,1600,85,1070,6400,1144900,7225,8666.0812673534,-1266.0812673534
8950,78,65500,86,1300,69,1015,6084,1030225,4761,7470.4329640947,1479.5670359053
6900,80,65307,110,1600,85,1055,6400,1113025,7225,8392.28161487023,-1492.28161487023
7750,79,65254,86,1300,69,1015,6241,1030225,4761,7415.57870133372,334.421298666276
8950,71,65021,72,2000,185,1115,5041,1243225,34225,8342.59925882493,607.40074117507
6950,75,65006,86,1300,69,1015,5625,1030225,4761,7666.84112746754,-716.841127467541
8495,77,64280,110,1600,69,1035,5929,1071225,4761,8089.82362405234,405.176375947664
10000,75,64000,107,1600,85,1085,5625,1177225,7225,9203.30822237326,796.691777626742
6999,71,64000,110,1600,85,1070,5041,1144900,7225,9281.17531921276,-2282.17531921276
8950,80,64000,110,1600,85,1055,6400,1113025,7225,8413.02171680395,536.978283196053
8500,79,63918,110,1600,69,1035,6241,1071225,4761,7976.00296142652,523.997038573475
8750,75,63634,110,1600,69,1035,5625,1071225,4761,8227.83665280106,522.163347198937
7499,80,63500,110,1600,69,1050,6400,1102500,4761,8186.86085037163,-687.860850371627
9000,80,63266,110,1600,69,1035,6400,1071225,4761,7929.64053594821,1070.35946405179
8950,77,62595,110,1600,69,1050,5929,1102500,4761,8377.4955495016,572.5044504984
6950,80,62581,110,1600,85,1075,6400,1155625,7225,8818.05479192629,-1868.05479192629
8500,77,62285,110,1600,85,1075,5929,1155625,7225,8999.02558740085,-499.025587400853
8450,77,61906,86,1300,85,1065,5929,1134225,7225,8591.7099069339,-141.709906933904
8950,74,61700,110,1600,85,1070,5476,1144900,7225,9104.51286776219,-154.512867762185
8250,77,61648,110,1600,85,1070,5929,1144900,7225,8910.62118933632,-660.621189336323
7950,75,61626,86,1300,69,1035,5625,1071225,4761,8041.4735005741,-91.4735005741049
7450,70,61510,110,1600,69,1035,4900,1071225,4761,8616.80789023761,-1166.80789023761
9000,79,61165,107,1600,85,1080,6241,1166400,7225,8898.61077326341,101.389226736594
7150,70,61000,110,1600,69,1035,4900,1071225,4761,8624.90081448106,-1474.90081448106
7750,76,60833,110,1600,69,1035,5776,1071225,4761,8207.3786491147,-457.3786491147
5845,70,60600,86,1300,85,1060,4900,1123600,7225,9000.79502518964,-3155.79502518964
8500,72,60483,110,1600,85,1075,5184,1155625,7225,9362.39482617154,-862.394826171536
8250,80,60476,110,1600,19,1114,6400,1240996,361,8880.543004943,-630.543004943003
9450,79,60142,110,1600,69,1050,6241,1102500,4761,8296.85587627393,1153.14412372607
6750,69,60050,110,1600,69,1050,4761,1102500,4761,8978.11043011646,-2228.11043011646
8400,77,60000,110,1600,69,1050,5929,1102500,4761,8418.67425226974,-18.6742522697423
7900,76,60000,110,1600,69,1050,5776,1102500,4761,8481.53063053373,-581.530630533725
7950,76,59815,110,1587,85,1055,5776,1113025,7225,8743.44484631309,-793.444846313092
8750,80,59326,110,1600,85,1085,6400,1177225,7225,9072.49931551633,-322.499315516334
9900,73,59240,110,1600,69,1050,5329,1102500,4761,8694.45521837064,1205.54478162936
6495,71,59164,110,1600,69,1035,5041,1071225,4761,8578.88355441915,-2083.88355441915
8250,70,59017,107,1600,85,1080,4900,1166400,7225,9535.28989755822,-1285.28989755822
6900,69,58952,110,1600,69,1050,4761,1102500,4761,8995.53401995823,-2095.53401995823
7500,74,58454,86,1300,69,1015,5476,1030225,4761,7837.76624923295,-337.766249232946
7950,75,58341,86,1300,69,1030,5625,1060900,4761,8010.46853194882,-60.4685319488226
8250,80,58267,110,1600,85,1070,6400,1144900,7225,8787.99879080915,-537.998790809152
8950,80,58000,110,1600,85,1055,6400,1113025,7225,8508.2325902563,441.767409743703
9750,70,57829,110,1600,19,1050,4900,1102500,361,8274.13336932543,1475.86663067457
8250,80,57787,86,1300,69,1015,6400,1030225,4761,7477.35995961838,772.640040381623
8900,78,57628,110,1600,85,1075,6084,1155625,7225,9012.11795026054,-112.117950260539
8950,75,57537,86,1300,69,1050,5625,1102500,4761,8367.29324931994,582.706750680056
6750,76,57263,110,1600,69,1050,5776,1102500,4761,8524.96265730691,-1774.96265730691
7950,75,57144,110,1600,85,1070,5625,1144900,7225,9109.85480971491,-1159.85480971491
8600,69,57096,86,1300,69,1025,4761,1050625,4761,8381.48193892933,218.518061070667
7750,80,57000,86,1300,69,1000,6400,1000000,4761,7269.28661941499,480.713380585011
7800,73,56566,110,1600,69,1050,5329,1102500,4761,8736.88753097258,-936.887530972581
8750,73,56307,110,1600,69,1050,5329,1102500,4761,8740.99746700994,9.00253299006363
9500,79,56214,86,1300,69,1015,6241,1030225,4761,7559.0297506686,1940.9702493314
7750,74,56132,110,1600,69,1035,5476,1071225,4761,8413.83682952976,-663.836829529755
9950,79,55425,110,1600,85,1075,6241,1155625,7225,8988.31830072394,961.681699276063
7750,77,54439,86,1300,69,1015,5929,1030225,4761,7706.76135272238,43.2386472776243
5950,69,53809,110,1600,69,1050,4761,1102500,4761,9077.14560698581,-3127.14560698581
10950,76,53133,110,1600,85,1070,5776,1144900,7225,9108.59766550811,1841.40233449189
9450,77,52900,110,1600,19,1075,5929,1155625,361,8342.65899629423,1107.34100370577
8250,80,52700,110,1600,69,1050,6400,1102500,4761,8358.24042258587,-108.240422585866
9750,69,52320,110,1600,85,1070,4761,1144900,7225,9618.87196238907,131.128037610926
7450,78,52287,110,1600,19,1114,6084,1240996,361,9125.95656102589,-1675.95656102589
8750,75,52000,110,1600,19,1075,5625,1155625,361,8484.70261868577,265.297381314227
8750,69,52000,110,1600,69,1050,4761,1102500,4761,9105.8516853317,-355.851685331701
8500,73,52000,110,1600,85,1065,5329,1134225,7225,9230.85103900969,-730.851039009694
8950,70,51874,86,1300,69,1000,4900,1000000,4761,8009.93074762678,940.069252373219
7500,79,49827,86,1300,69,1035,6241,1071225,4761,7981.37863985371,-481.378639853708
7250,69,49640,110,1600,69,1035,4761,1071225,4761,8882.36775706824,-1632.36775706824
7450,80,49580,110,1600,69,1035,6400,1071225,4761,8146.81653829304,-696.816538293037
8750,76,49170,86,1300,69,1045,5776,1092025,4761,8346.25889091574,403.741109084262
9800,77,48838,110,1600,85,1055,5929,1113025,7225,8829.89331973563,970.106680264375
7500,71,48576,86,1300,69,1015,5041,1030225,4761,8207.67503683399,-707.675036833993
8950,75,48400,110,1600,85,1075,5625,1155625,7225,9347.1214084222,-397.121408422203
8950,74,48242,86,1300,69,1035,5476,1071225,4761,8320.81207024393,629.187929756074
7450,70,47955,110,1600,85,1070,4900,1144900,7225,9610.93685064161,-2160.93685064161
8950,71,47633,110,1600,85,1075,5041,1155625,7225,9639.40733264126,-689.407332641264
10500,78,47400,86,1300,69,1040,6084,1081600,4761,8163.70473073927,2336.29526926073
7000,73,47360,86,1300,69,1010,5329,1020100,4761,8007.37216385154,-1007.37216385154
8500,77,45507,110,1600,69,1050,5929,1102500,4761,8648.65611709391,-148.656117093913
7750,76,45410,86,1300,69,1035,5776,1071225,4761,8233.8911414483,-483.891141448305
8950,70,44850,110,1600,69,1050,4900,1102500,4761,9142.11028734504,-192.11028734504
8250,69,44826,110,1600,85,1075,4761,1155625,7225,9836.30296246046,-1586.30296246046
9250,80,44444,110,1600,69,1050,6400,1102500,4761,8489.25058445631,760.749415543691
7900,75,43720,110,1600,85,1070,5625,1144900,7225,9322.87327058565,-1422.87327058565
8500,78,43622,86,1300,69,1000,6084,1000000,4761,7597.04171255525,902.958287444752
7950,76,43532,110,1600,85,1070,5776,1144900,7225,9260.95093151079,-1310.95093151079
9950,69,42800,110,1600,69,1050,4761,1102500,4761,9251.84169129198,698.158308708018
8750,74,42317,107,1600,85,1100,5476,1210000,7225,9932.9467018282,-1182.9467018282
7500,80,42186,110,1600,69,1050,6400,1102500,4761,8525.08160983221,-1025.08160983221
6950,72,42000,110,1600,69,1050,5184,1102500,4761,9039.08111240397,-2089.08111240397
8950,79,40093,110,1600,19,1114,6241,1240996,361,9260.69888426637,-310.698884266374
8750,79,39800,107,1600,85,1080,6241,1166400,7225,9237.64082514835,-487.640825148346
7750,73,39168,86,1300,69,1015,5329,1030225,4761,8212.8098162678,-462.809816267803
8450,75,38945,110,1600,69,1050,5625,1102500,4761,8880.54706706666,-430.547067066658
8150,76,36537,110,1600,85,1075,5776,1155625,7225,9470.46356060672,-1320.46356060672
8500,78,36000,86,1300,69,1045,6084,1092025,4761,8431.58323646143,68.4167635385711
7600,78,36000,110,1600,69,1050,6084,1102500,4761,8738.71060266092,-1138.71060266092
7950,80,35821,86,1300,19,1015,6400,1030225,361,7163.90703706421,786.092962935793
7750,73,34717,86,1300,69,1015,5329,1030225,4761,8283.44041589054,-533.440415890542
7950,80,34000,86,1300,69,1000,6400,1000000,4761,7634.26163431569,315.738365684309
9950,78,30964,110,1600,85,1080,6084,1166400,7225,9535.67015317333,414.329846826671
8950,71,29000,86,1300,69,1045,5041,1092025,4761,9011.34652451053,-61.3465245105253
8450,72,26000,86,1300,69,1015,5184,1030225,4761,8492.81926418479,-42.8192641847891
8950,78,24000,86,1300,85,1065,6084,1134225,7225,9132.41332502983,-182.413325029827
8450,80,23000,86,1300,69,1015,6400,1030225,4761,8029.37673541624,420.62326458376
7500,69,20544,86,1300,69,1025,4761,1050625,4761,8961.50658000109,-1461.50658000109
10845,72,19000,86,1300,69,1015,5184,1030225,4761,8603.89861654587,2241.10138345413
8500,71,17016,86,1300,69,1015,5041,1030225,4761,8708.48423119339,-208.48423119339
7250,70,16916,86,1300,69,1015,4900,1030225,4761,8785.2228664226,-1535.2228664226
6950,76,1,110,1600,19,1114,5776,1240996,361,10079.3193709298,-3129.31937092978
